GENEID	SYMBOL	type
ENSG00000211893	IGHG2	ensg
ENSG00000211895	IGHA1	ensg
ENSG00000211896	IGHG1	ensg
ENSG00000211897	IGHG3	ensg
ENSG00000211898	IGHD	ensg
ENSG00000211899	IGHM	ensg
ENSG00000211900	IGHJ6	ensg
ENSG00000211934	IGHV1-2	ensg
ENSG00000211937	IGHV2-5	ensg
ENSG00000211942	IGHV3-13	ensg
ENSG00000211949	IGHV3-23	ensg
ENSG00000211956	IGHV4-34	ensg
ENSG00000211959	IGHV4-39	ensg
ENSG00000211961	IGHV1-45	ensg
ENSG00000211965	IGHV3-49	ensg
ENSG00000211967	IGHV3-53	ensg
ENSG00000212122	TSSK1B	ensg
ENSG00000212123	PRR22	ensg
ENSG00000212124	TAS2R19	ensg
ENSG00000212126	TAS2R50	ensg
ENSG00000212127	TAS2R14	ensg
ENSG00000212128	TAS2R13	ensg
ENSG00000212643	ZRSR1	ensg
ENSG00000212657	KRTAP16-1	ensg
ENSG00000212658	KRTAP29-1	ensg
ENSG00000212659	KRTAP9-6	ensg
ENSG00000212710	CTAGE1	ensg
ENSG00000212719	C17orf51	ensg
ENSG00000212721	KRTAP4-11	ensg
ENSG00000212722	KRTAP4-9	ensg
ENSG00000212724	KRTAP2-3	ensg
ENSG00000212725	KRTAP2-1	ensg
ENSG00000212747	FAM127C	ensg
ENSG00000212807	OR2A42	ensg
ENSG00000212864	RNF208	ensg
ENSG00000212866	HSPA1B	ensg
ENSG00000212899	KRTAP3-3	ensg
ENSG00000212900	KRTAP3-2	ensg
ENSG00000212901	KRTAP3-1	ensg
ENSG00000212907	MT-ND4L	ensg
ENSG00000212916	MAP10	ensg
ENSG00000212933	KRTAP12-4	ensg
ENSG00000212935	KRTAP10-3	ensg
ENSG00000212938	KRTAP6-3	ensg
ENSG00000212993	POU5F1B	ensg
ENSG00000213015	ZNF580	ensg
ENSG00000213020	ZNF611	ensg
ENSG00000213022	KLK9	ensg
ENSG00000213023	SYT3	ensg
ENSG00000213024	NUP62	ensg
ENSG00000213029	SPHAR	ensg
ENSG00000213030	CGB8	ensg
ENSG00000213047	DENND1B	ensg
ENSG00000213064	SFT2D2	ensg
ENSG00000213066	FGFR1OP	ensg
ENSG00000213077	FAM106A	ensg
ENSG00000213079	SCAF8	ensg
ENSG00000213085	CFAP45	ensg
ENSG00000213088	ACKR1	ensg
ENSG00000213096	ZNF254	ensg
ENSG00000213123	TCTEX1D2	ensg
ENSG00000213139	CRYGS	ensg
ENSG00000213145	CRIP1	ensg
ENSG00000213160	KLHL23	ensg
ENSG00000213171	LINGO4	ensg
ENSG00000213185	FAM24B	ensg
ENSG00000213186	TRIM59	ensg
ENSG00000213190	MLLT11	ensg
ENSG00000213199	ASIC3	ensg
ENSG00000213203	GIMAP1	ensg
ENSG00000213204	C6orf165	ensg
ENSG00000213213	CCDC183	ensg
ENSG00000213214	ARHGEF35	ensg
ENSG00000213215	OR2F1	ensg
ENSG00000213218	CSH2	ensg
ENSG00000213221	DNLZ	ensg
ENSG00000213231	TCL1B	ensg
ENSG00000213240	NOTCH2NL	ensg
ENSG00000213246	SUPT4H1	ensg
ENSG00000213265	TSGA13	ensg
ENSG00000213281	NRAS	ensg
ENSG00000213297	ZNF625-ZNF20	ensg
ENSG00000213316	LTC4S	ensg
ENSG00000213337	ANKRD39	ensg
ENSG00000213339	QTRT1	ensg
ENSG00000213341	CHUK	ensg
ENSG00000213347	MXD3	ensg
ENSG00000213366	GSTM2	ensg
ENSG00000213380	COG8	ensg
ENSG00000213390	ARHGAP19	ensg
ENSG00000213397	HAUS7	ensg
ENSG00000213398	LCAT	ensg
ENSG00000213401	MAGEA12	ensg
ENSG00000213402	PTPRCAP	ensg
ENSG00000213413	PVRIG	ensg
ENSG00000213416	KRTAP4-12	ensg
ENSG00000213417	KRTAP2-4	ensg
ENSG00000213420	GPC2	ensg
ENSG00000213424	KRT222	ensg
ENSG00000213445	SIPA1	ensg
ENSG00000213462	ERV3-1	ensg
ENSG00000213463	SYNJ2BP	ensg
ENSG00000213465	ARL2	ensg
ENSG00000213512	GBP7	ensg
ENSG00000213516	RBMXL1	ensg
ENSG00000213523	SRA1	ensg
ENSG00000213533	TMEM110	ensg
ENSG00000213551	DNAJC9	ensg
ENSG00000213563	C8orf82	ensg
ENSG00000213578	CPLX3	ensg
ENSG00000213585	VDAC1	ensg
ENSG00000213588	ZBTB9	ensg
ENSG00000213593	TMX2	ensg
ENSG00000213599	SLX1A-SULT1A3	ensg
ENSG00000213614	HEXA	ensg
ENSG00000213619	NDUFS3	ensg
ENSG00000213625	LEPROT	ensg
ENSG00000213626	LBH	ensg
ENSG00000213638	ADAT3	ensg
ENSG00000213639	PPP1CB	ensg
ENSG00000213648	SULT1A4	ensg
ENSG00000213654	GPSM3	ensg
ENSG00000213658	LAT	ensg
ENSG00000213672	NCKIPSD	ensg
ENSG00000213676	ATF6B	ensg
ENSG00000213689	TREX1	ensg
ENSG00000213694	S1PR3	ensg
ENSG00000213699	SLC35F6	ensg
ENSG00000213714	FAM209B	ensg
ENSG00000213719	CLIC1	ensg
ENSG00000213722	DDAH2	ensg
ENSG00000213741	RPS29	ensg
ENSG00000213759	UGT2B11	ensg
ENSG00000213760	ATP6V1G2	ensg
ENSG00000213762	ZNF134	ensg
ENSG00000213780	GTF2H4	ensg
ENSG00000213782	DDX47	ensg
ENSG00000213799	ZNF845	ensg
ENSG00000213809	KLRK1	ensg
ENSG00000213822	CEACAM18	ensg
ENSG00000213853	EMP2	ensg
ENSG00000213859	KCTD11	ensg
ENSG00000213865	C8orf44	ensg
ENSG00000213886	UBD	ensg
ENSG00000213889	PPM1N	ensg
ENSG00000213892	CEACAM16	ensg
ENSG00000213901	SLC23A3	ensg
ENSG00000213903	LTB4R	ensg
ENSG00000213906	LTB4R2	ensg
ENSG00000213918	DNASE1	ensg
ENSG00000213920	MDP1	ensg
ENSG00000213921	LEUTX	ensg
ENSG00000213923	CSNK1E	ensg
ENSG00000213927	CCL27	ensg
ENSG00000213928	IRF9	ensg
ENSG00000213930	GALT	ensg
ENSG00000213931	HBE1	ensg
ENSG00000213934	HBG1	ensg
ENSG00000213937	CLDN9	ensg
ENSG00000213949	ITGA1	ensg
ENSG00000213965	NUDT19	ensg
ENSG00000213967	ZNF726	ensg
ENSG00000213973	ZNF99	ensg
ENSG00000213977	TAX1BP3	ensg
ENSG00000213983	AP1G2	ensg
ENSG00000213988	ZNF90	ensg
ENSG00000213995	CARKD	ensg
ENSG00000213996	TM6SF2	ensg
ENSG00000213999	MEF2B	ensg
ENSG00000214013	GANC	ensg
ENSG00000214021	TTLL3	ensg
ENSG00000214022	REPIN1	ensg
ENSG00000214026	MRPL23	ensg
ENSG00000214029	ZNF891	ensg
ENSG00000214042	IFNA7	ensg
ENSG00000214046	SMIM7	ensg
ENSG00000214050	FBXO16	ensg
ENSG00000214063	TSPAN4	ensg
ENSG00000214078	CPNE1	ensg
ENSG00000214087	ARL16	ensg
ENSG00000214097	SMCO1	ensg
ENSG00000214102	WEE2	ensg
ENSG00000214107	MAGEB1	ensg
ENSG00000214113	LYRM4	ensg
ENSG00000214114	MYCBP	ensg
ENSG00000214128	TMEM213	ensg
ENSG00000214140	PRCD	ensg
ENSG00000214160	ALG3	ensg
ENSG00000214189	ZNF788	ensg
ENSG00000214193	SH3D21	ensg
ENSG00000214212	C19orf38	ensg
ENSG00000214215	C12orf74	ensg
ENSG00000214216	IQCJ	ensg
ENSG00000214226	C17orf67	ensg
ENSG00000214253	FIS1	ensg
ENSG00000214265	SNURF	ensg
ENSG00000214274	ANG	ensg
ENSG00000214285	NPS	ensg
ENSG00000214290	COLCA2	ensg
ENSG00000214300	SPDYE3	ensg
ENSG00000214309	MBLAC1	ensg
ENSG00000214324	C3orf56	ensg
ENSG00000214336	FOXI3	ensg
ENSG00000214338	SOGA3	ensg
ENSG00000214357	NEURL1B	ensg
ENSG00000214360	EFCAB9	ensg
ENSG00000214367	HAUS3	ensg
ENSG00000214376	VSTM5	ensg
ENSG00000214402	LCNL1	ensg
ENSG00000214413	BBIP1	ensg
ENSG00000214414	TRIM77	ensg
ENSG00000214415	GNAT3	ensg
ENSG00000214435	AS3MT	ensg
ENSG00000214447	FAM187A	ensg
ENSG00000214456	PLIN5	ensg
ENSG00000214491	SEC14L6	ensg
ENSG00000214510	SPINK13	ensg
ENSG00000214511	HIGD1C	ensg
ENSG00000214513	NOTO	ensg
ENSG00000214517	PPME1	ensg
ENSG00000214518	KRTAP2-2	ensg
ENSG00000214530	STARD10	ensg
ENSG00000214562	NUTM2D	ensg
ENSG00000214575	CPEB1	ensg
ENSG00000214595	EML6	ensg
ENSG00000214642	DEFB113	ensg
ENSG00000214643	DEFB133	ensg
ENSG00000214652	ZNF727	ensg
ENSG00000214655	ZSWIM8	ensg
ENSG00000214681	IQCF5	ensg
ENSG00000214686	IQCF6	ensg
ENSG00000214688	C10orf105	ensg
ENSG00000214694	ARHGEF33	ensg
ENSG00000214700	C12orf71	ensg
ENSG00000214706	IFRD2	ensg
ENSG00000214711	CAPN14	ensg
ENSG00000214717	ZBED1	ensg
ENSG00000214732	RP1-139D8.6	ensg
ENSG00000214736	TOMM6	ensg
ENSG00000214753	HNRNPUL2	ensg
ENSG00000214756	METTL12	ensg
ENSG00000214782	MS4A18	ensg
ENSG00000214787	MS4A4E	ensg
ENSG00000214814	FER1L6	ensg
ENSG00000214819	CDRT15L2	ensg
ENSG00000214827	MTCP1	ensg
ENSG00000214842	RAD51AP2	ensg
ENSG00000214860	EVPLL	ensg
ENSG00000214866	DCDC2C	ensg
ENSG00000214872	SMTNL1	ensg
ENSG00000214891	TRIM64C	ensg
ENSG00000214929	SPATA31D1	ensg
ENSG00000214940	NPIPA8	ensg
ENSG00000214941	ZSWIM7	ensg
ENSG00000214943	GPR33	ensg
ENSG00000214944	ARHGEF28	ensg
ENSG00000214946	TBC1D26	ensg
ENSG00000214954	LRRC69	ensg
ENSG00000214960	ISPD	ensg
ENSG00000214967	NPIPA7	ensg
ENSG00000214978	RP11-477N12.3	ensg
ENSG00000215009	ACSM4	ensg
ENSG00000215012	C22orf29	ensg
ENSG00000215018	COL28A1	ensg
ENSG00000215021	PHB2	ensg
ENSG00000215029	TCP11X2	ensg
ENSG00000215041	NEURL4	ensg
ENSG00000215045	GRID2IP	ensg
ENSG00000215048	HLA-DPB1	ensg
ENSG00000215077	BRD2	ensg
ENSG00000215113	CXorf49B	ensg
ENSG00000215114	UBXN2B	ensg
ENSG00000215115	CXorf49	ensg
ENSG00000215126	CBWD7	ensg
ENSG00000215131	C16orf90	ensg
ENSG00000215182	MUC5AC	ensg
ENSG00000215183	MSMP	ensg
ENSG00000215186	GOLGA6B	ensg
ENSG00000215187	FAM166B	ensg
ENSG00000215193	PEX26	ensg
ENSG00000215203	GRXCR1	ensg
ENSG00000215217	C5orf49	ensg
ENSG00000215218	UBE2QL1	ensg
ENSG00000215251	FASTKD5	ensg
ENSG00000215252	GOLGA8B	ensg
ENSG00000215262	KCNU1	ensg
ENSG00000215269	GAGE12G	ensg
ENSG00000215271	HOMEZ	ensg
ENSG00000215274	GAGE10	ensg
ENSG00000215277	RNF212B	ensg
ENSG00000215301	DDX3X	ensg
ENSG00000215305	VPS16	ensg
ENSG00000215328	HSPA1A	ensg
ENSG00000215343	ZNF705D	ensg
ENSG00000215356	ZNF705B	ensg
ENSG00000215372	ZNF705G	ensg
ENSG00000215375	MYL5	ensg
ENSG00000215397	SCRT2	ensg
ENSG00000215421	ZNF407	ensg
ENSG00000215425	DDX39B	ensg
ENSG00000215440	NPEPL1	ensg
ENSG00000215454	KRTAP10-4	ensg
ENSG00000215455	KRTAP10-1	ensg
ENSG00000215472	RPL17-C18orf32	ensg
ENSG00000215474	SKOR2	ensg
ENSG00000215475	SIAH3	ensg
ENSG00000215522	DDR1	ensg
ENSG00000215529	EFCAB8	ensg
ENSG00000215545	DEFB116	ensg
ENSG00000215547	DEFB115	ensg
ENSG00000215568	GAB4	ensg
ENSG00000215595	C20orf202	ensg
ENSG00000215612	HMX1	ensg
ENSG00000215641	TRIM27	ensg
ENSG00000215644	GCGR	ensg
ENSG00000215695	RSC1A1	ensg
ENSG00000215704	CELA2B	ensg
ENSG00000215712	TMEM242	ensg
ENSG00000215717	TMEM167B	ensg
ENSG00000215784	FAM72D	ensg
ENSG00000215788	TNFRSF25	ensg
ENSG00000215790	SLC35E2	ensg
ENSG00000215845	TSTD1	ensg
ENSG00000215853	RPTN	ensg
ENSG00000215883	CYB5RL	ensg
ENSG00000215906	LACTBL1	ensg
ENSG00000215910	C1orf167	ensg
ENSG00000215912	TTC34	ensg
ENSG00000215915	ATAD3C	ensg
ENSG00000216490	IFI30	ensg
ENSG00000216588	IGSF23	ensg
ENSG00000216649	GAGE12E	ensg
ENSG00000216937	CCDC7	ensg
ENSG00000217128	FNIP1	ensg
ENSG00000217236	SP9	ensg
ENSG00000217442	SYCE3	ensg
ENSG00000217555	CKLF	ensg
ENSG00000217930	PAM16	ensg
ENSG00000218336	TENM3	ensg
ENSG00000218739	CEBPZOS	ensg
ENSG00000218819	TDRD15	ensg
ENSG00000218823	PAPOLB	ensg
ENSG00000218891	ZNF579	ensg
ENSG00000219073	CELA3B	ensg
ENSG00000219200	RNASEK	ensg
ENSG00000219435	TEX40	ensg
ENSG00000219438	FAM19A5	ensg
ENSG00000219481	NBPF1	ensg
ENSG00000219607	PPP1R3G	ensg
ENSG00000219626	FAM228B	ensg
ENSG00000220008	LINGO3	ensg
ENSG00000220201	ZGLP1	ensg
ENSG00000220205	VAMP2	ensg
ENSG00000220550	OR10C1	ensg
ENSG00000221813	OR6B1	ensg
ENSG00000221818	EBF2	ensg
ENSG00000221821	C6orf226	ensg
ENSG00000221823	PPP3R1	ensg
ENSG00000221826	PSG3	ensg
ENSG00000221829	FANCG	ensg
ENSG00000221836	OR2A5	ensg
ENSG00000221837	KRTAP10-9	ensg
ENSG00000221838	AP4M1	ensg
ENSG00000221840	OR4A5	ensg
ENSG00000221843	C2orf16	ensg
ENSG00000221852	KRTAP1-5	ensg
ENSG00000221855	TAS2R41	ensg
ENSG00000221858	OR2A12	ensg
ENSG00000221859	KRTAP10-10	ensg
ENSG00000221864	KRTAP12-2	ensg
ENSG00000221866	PLXNA4	ensg
ENSG00000221867	MAGEA3	ensg
ENSG00000221869	CEBPD	ensg
ENSG00000221870	TMEM257	ensg
ENSG00000221874	ZNF321P	ensg
ENSG00000221878	PSG7	ensg
ENSG00000221880	KRTAP1-3	ensg
ENSG00000221882	OR3A2	ensg
ENSG00000221883	ARIH2OS	ensg
ENSG00000221886	ZBED8	ensg
ENSG00000221887	HMSD	ensg
ENSG00000221888	OR1C1	ensg
ENSG00000221890	NPTXR	ensg
ENSG00000221900	POM121L12	ensg
ENSG00000221909	FAM200A	ensg
ENSG00000221910	OR2F2	ensg
ENSG00000221914	PPP2R2A	ensg
ENSG00000221916	C19orf73	ensg
ENSG00000221923	ZNF880	ensg
ENSG00000221926	TRIM16	ensg
ENSG00000221931	OR6X1	ensg
ENSG00000221932	HEPN1	ensg
ENSG00000221933	OR2A25	ensg
ENSG00000221937	TAS2R40	ensg
ENSG00000221938	OR2A14	ensg
ENSG00000221944	TIGD1	ensg
ENSG00000221946	FXYD7	ensg
ENSG00000221947	XKR9	ensg
ENSG00000221954	OR4C12	ensg
ENSG00000221955	SLC12A8	ensg
ENSG00000221961	PRR21	ensg
ENSG00000221962	TMEM14E	ensg
ENSG00000221963	APOL6	ensg
ENSG00000221968	FADS3	ensg
ENSG00000221970	OR2A1	ensg
ENSG00000221972	C3orf36	ensg
ENSG00000221974	GTF2H4	ensg
ENSG00000221977	OR4E2	ensg
ENSG00000221978	CCNL2	ensg
ENSG00000221983	UBA52	ensg
ENSG00000221986	MYBPHL	ensg
ENSG00000221988	PPT2	ensg
ENSG00000221989	OR2A2	ensg
ENSG00000221994	ZNF630	ensg
ENSG00000221995	TIAF1	ensg
ENSG00000221996	OR52B4	ensg
ENSG00000222009	BTBD19	ensg
ENSG00000222011	FAM185A	ensg
ENSG00000222014	RAB6C	ensg
ENSG00000222018	C21orf140	ensg
ENSG00000222028	PSMB11	ensg
ENSG00000222036	POTEG	ensg
ENSG00000222038	POTEJ	ensg
ENSG00000222046	DCDC2B	ensg
ENSG00000222047	C10orf55	ensg
ENSG00000223355	NOTCH4	ensg
ENSG00000223367	RPS18	ensg
ENSG00000223417	TRIM49D1	ensg
ENSG00000223443	USP17L2	ensg
ENSG00000223448	LTB	ensg
ENSG00000223465	LST1	ensg
ENSG00000223481	TAP2	ensg
ENSG00000223493	SKIV2L	ensg
ENSG00000223494	VARS2	ensg
ENSG00000223496	EXOSC6	ensg
ENSG00000223501	VPS52	ensg
ENSG00000223510	CDRT15	ensg
ENSG00000223531	TRIM31	ensg
ENSG00000223532	HLA-B	ensg
ENSG00000223533	CCHCR1	ensg
ENSG00000223547	ZNF844	ensg
ENSG00000223569	USP17L15	ensg
ENSG00000223572	CKMT1A	ensg
ENSG00000223601	EBLN1	ensg
ENSG00000223609	HBD	ensg
ENSG00000223614	ZNF735	ensg
ENSG00000223638	RFPL4A	ensg
ENSG00000223639	CLIC1	ensg
ENSG00000223648	IGHV3-64	ensg
ENSG00000223666	FKBPL	ensg
ENSG00000223680	DDR1	ensg
ENSG00000223687	ZNF311	ensg
ENSG00000223752	ATAT1	ensg
ENSG00000223757	VWA7	ensg
ENSG00000223766	PRR3	ensg
ENSG00000223767	RNF5	ensg
ENSG00000223775	MRPS18B	ensg
ENSG00000223793	HLA-DQA2	ensg
ENSG00000223802	CERS1	ensg
ENSG00000223833	NCR3	ensg
ENSG00000223852	ZFP57	ensg
ENSG00000223858	ZFP57	ensg
ENSG00000223865	HLA-DPB1	ensg
ENSG00000223887	PRR3	ensg
ENSG00000223898	OR11A1	ensg
ENSG00000223919	LTA	ensg
ENSG00000223932	GPANK1	ensg
ENSG00000223952	TNF	ensg
ENSG00000223953	C1QTNF5	ensg
ENSG00000223957	NEU1	ensg
ENSG00000223980	HLA-A	ensg
ENSG00000224041	IGKV3D-15	ensg
ENSG00000224051	CPTP	ensg
ENSG00000224089	CT47A10	ensg
ENSG00000224103	HLA-DPA1	ensg
ENSG00000224105	C6orf15	ensg
ENSG00000224120	C6orf136	ensg
ENSG00000224145	TRIM15	ensg
ENSG00000224156	TUBB	ensg
ENSG00000224168	TRIM31	ensg
ENSG00000224180	CCHCR1	ensg
ENSG00000224200	FKBPL	ensg
ENSG00000224212	TAP1	ensg
ENSG00000224234	OR10C1	ensg
ENSG00000224242	BTNL2	ensg
ENSG00000224264	VARS	ensg
ENSG00000224290	APOM	ensg
ENSG00000224305	HLA-DQB2	ensg
ENSG00000224313	DXO	ensg
ENSG00000224319	OR2H2	ensg
ENSG00000224320	HLA-A	ensg
ENSG00000224383	PRR29	ensg
ENSG00000224389	C4B	ensg
ENSG00000224393	C6orf25	ensg
ENSG00000224395	OR2H1	ensg
ENSG00000224398	CSNK2B	ensg
ENSG00000224399	SLC39A7	ensg
ENSG00000224420	ADM5	ensg
ENSG00000224455	VPS52	ensg
ENSG00000224470	ATXN1L	ensg
ENSG00000224472	TCF19	ensg
ENSG00000224487	OR12D3	ensg
ENSG00000224496	TRIM40	ensg
ENSG00000224501	HSPA1B	ensg
ENSG00000224531	SMIM13	ensg
ENSG00000224544	PSORS1C2	ensg
ENSG00000224552	ABHD16A	ensg
ENSG00000224586	GPX5	ensg
ENSG00000224587	MDC1	ensg
ENSG00000224608	HLA-B	ensg
ENSG00000224659	GAGE12J	ensg
ENSG00000224689	ZNF812	ensg
ENSG00000224708	LY6G6E	ensg
ENSG00000224712	NPIPA3	ensg
ENSG00000224770	BTNL2	ensg
ENSG00000224774	CSNK2B	ensg
ENSG00000224782	PFDN6	ensg
ENSG00000224841	RGL2	ensg
ENSG00000224859	ZNRD1	ensg
ENSG00000224877	C17orf89	ensg
ENSG00000224902	GAGE12H	ensg
ENSG00000224916	APOC4-APOC2	ensg
ENSG00000224940	PRRT4	ensg
ENSG00000224941	TCF19	ensg
ENSG00000224952	PBX2	ensg
ENSG00000224979	LSM2	ensg
ENSG00000224982	TMEM233	ensg
ENSG00000224994	TRIM39	ensg
ENSG00000225060	PPP1R18	ensg
ENSG00000225073	DDX39B	ensg
ENSG00000225103	HLA-DQA2	ensg
ENSG00000225130	TRIM31	ensg
ENSG00000225141	PRRT1	ensg
ENSG00000225164	PRRC2A	ensg
ENSG00000225190	PLEKHM1	ensg
ENSG00000225201	HLA-E	ensg
ENSG00000225211	NCR3	ensg
ENSG00000225228	MCCD1	ensg
ENSG00000225291	OR14J1	ensg
ENSG00000225312	HSD17B8	ensg
ENSG00000225327	USP17L3	ensg
ENSG00000225351	ZNF311	ensg
ENSG00000225362	CT62	ensg
ENSG00000225412	BTNL2	ensg
ENSG00000225452	RNF5	ensg
ENSG00000225454	SFTA2	ensg
ENSG00000225523	IGKV6D-21	ensg
ENSG00000225526	MKRN2OS	ensg
ENSG00000225543	C6orf15	ensg
ENSG00000225550	OR2J2	ensg
ENSG00000225553	PHF1	ensg
ENSG00000225556	C2CD4D	ensg
ENSG00000225589	MDC1	ensg
ENSG00000225590	VPS52	ensg
ENSG00000225614	ZNF469	ensg
ENSG00000225635	DDAH2	ensg
ENSG00000225663	FAM195B	ensg
ENSG00000225682	DXO	ensg
ENSG00000225691	HLA-C	ensg
ENSG00000225697	SLC26A6	ensg
ENSG00000225698	IGHV3-72	ensg
ENSG00000225736	OR2B3	ensg
ENSG00000225737	SKIV2L	ensg
ENSG00000225748	PRRC2A	ensg
ENSG00000225781	OR6V1	ensg
ENSG00000225805	CTD-2313N18.7	ensg
ENSG00000225824	HLA-DQB1	ensg
ENSG00000225828	FAM229A	ensg
ENSG00000225830	ERCC6	ensg
ENSG00000225845	BTNL2	ensg
ENSG00000225859	DDX39B	ensg
ENSG00000225890	HLA-DQA1	ensg
ENSG00000225899	FRG2B	ensg
ENSG00000225921	NOL7	ensg
ENSG00000225932	CTAGE4	ensg
ENSG00000225940	AC022431.2	ensg
ENSG00000225950	NTF4	ensg
ENSG00000225967	TAP2	ensg
ENSG00000225968	ELFN1	ensg
ENSG00000225973	PIGBOS1	ensg
ENSG00000225987	PBX2	ensg
ENSG00000225989	ABCF1	ensg
ENSG00000225993	LY6G6D	ensg
ENSG00000225998	LSM2	ensg
ENSG00000226000	OR2J2	ensg
ENSG00000226023	CT47A6	ensg
ENSG00000226033	STK19	ensg
ENSG00000226060	TRIM26	ensg
ENSG00000226103	C6orf47	ensg
ENSG00000226111	MRPS18B	ensg
ENSG00000226124	FTCDNL1	ensg
ENSG00000226127	BTNL2	ensg
ENSG00000226165	HLA-DQB2	ensg
ENSG00000226171	DHX16	ensg
ENSG00000226173	TAP1	ensg
ENSG00000226174	TEX22	ensg
ENSG00000226182	LST1	ensg
ENSG00000226187	LY6G6E	ensg
ENSG00000226201	PSMB8	ensg
ENSG00000226215	APOM	ensg
ENSG00000226225	RPS18	ensg
ENSG00000226248	CLIC1	ensg
ENSG00000226257	STK19	ensg
ENSG00000226260	HLA-DRA	ensg
ENSG00000226264	HLA-DMB	ensg
ENSG00000226271	OR2J3	ensg
ENSG00000226275	LTA	ensg
ENSG00000226288	OR52I2	ensg
ENSG00000226321	AC104809.3	ensg
ENSG00000226347	OR2J2	ensg
ENSG00000226372	DCAF8L1	ensg
ENSG00000226384	GTF2H4	ensg
ENSG00000226404	LY6G5C	ensg
ENSG00000226417	CLIC1	ensg
ENSG00000226430	USP17L7	ensg
ENSG00000226437	TRIM39	ensg
ENSG00000226463	OR2W1	ensg
ENSG00000226467	AGPAT1	ensg
ENSG00000226479	TMEM185B	ensg
ENSG00000226492	CUTA	ensg
ENSG00000226531	C6orf47	ensg
ENSG00000226560	C2	ensg
ENSG00000226589	VARS	ensg
ENSG00000226600	CT47A9	ensg
ENSG00000226603	LY6G6D	ensg
ENSG00000226614	SLC39A7	ensg
ENSG00000226618	PRRC2A	ensg
ENSG00000226634	DDAH2	ensg
ENSG00000226650	KIF4B	ensg
ENSG00000226651	CLIC1	ensg
ENSG00000226660	TRBV2	ensg
ENSG00000226685	CT47A12	ensg
ENSG00000226704	HSPA1L	ensg
ENSG00000226710	C6orf48	ensg
ENSG00000226742	HSBP1L1	ensg
ENSG00000226761	TAS2R46	ensg
ENSG00000226763	SRRM5	ensg
ENSG00000226784	PGAM4	ensg
ENSG00000226788	RING1	ensg
ENSG00000226807	MROH5	ensg
ENSG00000226826	HLA-DPB1	ensg
ENSG00000226832	OR2B3	ensg
ENSG00000226841	MCCD1	ensg
ENSG00000226850	ATP6V1G2	ensg
ENSG00000226858	ZFP57	ensg
ENSG00000226882	GNL1	ensg
ENSG00000226887	ERVMER34-1	ensg
ENSG00000226916	WDR46	ensg
ENSG00000226923	MCCD1	ensg
ENSG00000226929	CT47A11	ensg
ENSG00000226931	OR2J1	ensg
ENSG00000226936	B3GALT4	ensg
ENSG00000226941	RBMY1J	ensg
ENSG00000226979	LTA	ensg
ENSG00000227044	OR2H2	ensg
ENSG00000227046	DAXX	ensg
ENSG00000227057	WDR46	ensg
ENSG00000227059	ANHX	ensg
ENSG00000227074	SAPCD1	ensg
ENSG00000227122	PRRT1	ensg
ENSG00000227124	ZNF717	ensg
ENSG00000227129	NEU1	ensg
ENSG00000227137	OR5V1	ensg
ENSG00000227140	USP17L5	ensg
ENSG00000227147	TRIM15	ensg
ENSG00000227151	PRR20D	ensg
ENSG00000227152	OR2T7	ensg
ENSG00000227171	RNF39	ensg
ENSG00000227191	TRGC2	ensg
ENSG00000227222	DHX16	ensg
ENSG00000227231	IER3	ensg
ENSG00000227234	SPANXB2	ensg
ENSG00000227246	PSORS1C2	ensg
ENSG00000227268	KLLN	ensg
ENSG00000227277	RNF5	ensg
ENSG00000227314	MSH5	ensg
ENSG00000227315	NEU1	ensg
ENSG00000227317	DDAH2	ensg
ENSG00000227322	RXRB	ensg
ENSG00000227333	EHMT2	ensg
ENSG00000227345	PARG	ensg
ENSG00000227357	HLA-DRB4	ensg
ENSG00000227402	SLC39A7	ensg
ENSG00000227420	MRPS18B	ensg
ENSG00000227460	SYNGAP1	ensg
ENSG00000227471	AKR1B15	ensg
ENSG00000227472	TRIM10	ensg
ENSG00000227488	GAGE12D	ensg
ENSG00000227500	SCAMP4	ensg
ENSG00000227507	LTB	ensg
ENSG00000227551	USP17L12	ensg
ENSG00000227565	NFKBIL1	ensg
ENSG00000227567	APOM	ensg
ENSG00000227587	ATP6V1G2	ensg
ENSG00000227600	PPT2	ensg
ENSG00000227639	OR2W1	ensg
ENSG00000227642	AGPAT1	ensg
ENSG00000227686	VARS	ensg
ENSG00000227715	HLA-A	ensg
ENSG00000227720	PPP1R11	ensg
ENSG00000227729	RD3L	ensg
ENSG00000227739	TUBB	ensg
ENSG00000227746	C4A	ensg
ENSG00000227761	BAG6	ensg
ENSG00000227772	MICB	ensg
ENSG00000227780	ZBTB22	ensg
ENSG00000227794	RPS18	ensg
ENSG00000227801	COL11A2	ensg
ENSG00000227804	PPP1R10	ensg
ENSG00000227816	TAP1	ensg
ENSG00000227861	SAPCD1	ensg
ENSG00000227868	C1orf234	ensg
ENSG00000227993	HLA-DRA	ensg
ENSG00000228001	TRIM40	ensg
ENSG00000228049	POLR2J2	ensg
ENSG00000228075	BOD1L2	ensg
ENSG00000228080	HLA-DRB1	ensg
ENSG00000228083	IFNA14	ensg
ENSG00000228090	C6orf25	ensg
ENSG00000228116	PPT2	ensg
ENSG00000228128	DDAH2	ensg
ENSG00000228144	RP11-745O10.4	ensg
ENSG00000228146	CASP16	ensg
ENSG00000228163	HLA-DPA1	ensg
ENSG00000228177	C6orf47	ensg
